client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,weight_location,weight_property_type,preferred_rooms,weight_rooms,preferred_schools_nearby,weight_schools_nearby,preferred_hospitals_nearby,weight_hospitals_nearby,preferred_parks_nearby,weight_parks_nearby,preferred_public_transport_score,weight_public_transport_score
CLT1745,El Menia,6163536,12032540,72,163,apartment,divorced,False,0.42,0.16,1,0.77,2,0.37,4,0.62,2,0.36,0,0.27
CLT1746,Oum El Bouaghi,7128724,10758197,86,186,studio,divorced,False,0.48,0.69,4,0.58,5,0.56,2,0.67,2,0.82,6,0.05
CLT1747,Tipaza,7662983,12790657,67,93,studio,single,False,0.02,0.67,2,0.78,3,0.45,0,0.38,1,0.04,8,0.43
CLT1748,Boumerdes,11265178,16461360,85,95,apartment,divorced,True,0.26,0.98,3,0.75,4,0.67,2,0.95,4,0.76,5,0.83
CLT1749,Tebessa,11305947,13937655,66,124,villa,married,True,0.76,0.99,5,0.8,2,0.58,1,0.87,2,0.27,0,0.02
CLT1750,Tizi Ouzou,10804694,18034965,77,152,villa,single,True,0.14,0.69,5,0.52,4,0.53,0,0.71,5,0.48,1,0.68
CLT1751,Mila,7748058,10428804,55,73,studio,single,True,0.54,0.24,1,0.14,1,0.25,3,0.71,1,0.82,3,0.93
CLT1752,Guelma,9258548,13588613,55,91,villa,divorced,True,0.22,0.8,4,0.67,0,0.0,4,0.25,4,0.27,3,0.24
CLT1753,Biskra,6543344,10001944,95,116,villa,divorced,False,0.01,0.11,4,0.62,2,0.17,4,0.66,3,0.19,1,0.69
CLT1754,Guelma,6703336,10236242,57,100,villa,single,False,0.24,0.78,5,0.74,1,0.12,2,0.2,0,0.68,7,0.98
CLT1755,Tamanrasset,8598618,15045750,80,154,studio,married,False,0.98,0.91,3,0.17,1,0.45,5,0.14,5,0.53,1,0.96
CLT1756,Timimoun,5084523,12920388,76,89,villa,divorced,False,0.8,0.38,2,0.19,2,0.61,0,1.0,1,0.51,2,0.23
CLT1757,Bejaia,7871587,11447552,84,151,apartment,divorced,False,0.96,0.63,3,0.89,4,0.21,3,0.62,0,0.26,3,0.1
CLT1758,Sidi Bel Abbes,6754251,8533359,57,74,villa,single,False,0.49,0.43,2,0.75,5,0.94,0,0.43,3,0.03,8,0.15
CLT1759,Khenchela,11838871,16760562,84,160,apartment,married,False,0.11,0.44,5,0.91,1,0.01,4,0.29,2,0.41,9,0.7
CLT1760,Khenchela,11914338,17984856,85,185,apartment,married,True,0.55,0.31,2,0.76,3,0.77,0,0.6,2,0.11,0,0.73
CLT1761,Saida,7708967,15396291,76,94,villa,single,True,0.45,0.76,4,0.6,1,0.63,3,0.05,4,0.91,7,0.67
CLT1762,Saida,8765008,14073601,84,182,studio,single,True,0.84,0.94,1,0.65,5,0.37,5,0.09,1,0.04,4,0.34
CLT1763,El Oued,6030266,10965129,63,134,studio,single,False,0.1,0.94,1,0.89,4,0.05,2,0.03,1,0.43,6,0.17
CLT1764,Ain Temouchent,8944134,14347164,65,101,apartment,married,True,0.49,0.17,5,0.58,4,0.63,1,0.5,4,0.05,7,0.58
CLT1765,Constantine,7997628,12410045,64,123,villa,divorced,True,0.15,0.87,4,0.63,3,0.39,0,0.6,0,0.1,4,0.48
CLT1766,Relizane,9757663,14062792,63,111,villa,single,False,0.32,0.74,3,0.16,1,0.94,1,0.06,2,0.66,7,0.73
CLT1767,Ouargla,11204862,13750557,98,174,studio,single,True,0.74,0.25,4,0.47,4,0.54,4,0.72,2,0.65,9,0.44
CLT1768,Saida,6955853,12438353,100,162,villa,single,False,0.48,0.07,1,0.72,5,0.94,2,0.23,1,0.03,10,0.34
CLT1769,Tindouf,6068095,11894719,93,129,villa,divorced,True,0.38,0.27,1,0.27,2,0.22,2,0.69,1,0.0,7,0.29
CLT1770,Ain Temouchent,6461419,11985362,75,143,villa,divorced,False,0.39,0.91,4,0.2,0,0.73,0,0.98,4,0.08,8,0.21
CLT1771,Guelma,9169768,14017801,78,165,apartment,single,True,0.46,0.63,4,0.31,0,0.62,5,0.69,3,0.76,1,0.27
CLT1772,Medea,9888715,16180691,71,93,apartment,married,True,0.79,0.72,1,0.24,0,0.74,2,0.88,0,0.58,2,0.09
CLT1773,Bejaia,5685082,7245432,74,120,studio,divorced,True,0.89,0.26,3,0.21,1,0.21,0,0.95,5,0.04,0,0.35
CLT1774,MSila,11903427,14052330,91,158,villa,single,False,0.96,0.72,5,0.42,3,0.66,0,0.49,3,0.49,3,0.04
CLT1775,Mostaganem,5880738,9765561,99,188,studio,single,True,0.79,0.03,5,0.91,4,0.5,1,0.7,3,0.71,4,0.19
CLT1776,El Mghair,11884150,14054354,99,124,studio,married,False,0.32,0.38,4,0.51,2,0.74,2,0.85,1,0.87,10,0.75
CLT1777,Bejaia,10792700,16212786,93,163,apartment,married,False,0.69,0.63,5,0.19,5,0.33,0,0.36,1,0.93,0,0.33
CLT1778,El Oued,10081842,12590248,67,138,apartment,married,True,0.44,0.15,1,0.08,2,0.89,1,0.26,1,0.33,7,0.67
CLT1779,El Bayadh,7992440,15918512,51,117,apartment,divorced,False,0.25,0.82,1,0.7,5,0.08,3,0.95,3,0.14,1,0.72
CLT1780,Medea,8940976,12277350,100,166,villa,married,False,0.84,0.24,4,0.38,1,0.81,1,0.73,0,0.24,0,0.58
CLT1781,Mostaganem,10502567,13079011,74,127,apartment,divorced,False,0.04,0.65,4,0.82,0,0.86,1,0.22,1,0.78,1,0.96
CLT1782,MSila,5276754,11963995,71,130,studio,divorced,False,0.9,0.41,4,0.66,1,0.82,0,0.45,2,0.97,4,0.02
CLT1783,Sidi Bel Abbes,6712122,10315834,64,154,apartment,divorced,True,0.46,0.6,3,0.8,3,0.51,4,0.8,0,0.47,8,0.74
CLT1784,Tlemcen,10056399,11669606,86,123,villa,single,True,0.64,0.11,5,0.27,3,0.44,4,0.55,2,0.31,8,0.96
CLT1785,Ouled Djellal,8642636,9903416,57,130,apartment,single,False,0.66,0.02,4,0.69,5,1.0,5,0.65,0,0.43,1,0.86
CLT1786,Bordj Bou Arreridj,6183674,11163516,57,93,apartment,divorced,False,0.9,0.91,2,0.26,4,0.23,4,0.75,1,0.3,1,0.17
CLT1787,Saida,6080102,13316202,76,120,studio,married,False,0.64,0.27,2,0.94,4,0.55,1,0.62,5,0.26,2,0.33
CLT1788,El Mghair,7213831,10112625,86,159,villa,married,False,0.61,0.82,1,0.64,5,0.67,5,0.54,4,0.59,6,0.17
CLT1789,Laghouat,8529078,14535855,95,152,villa,divorced,False,0.07,1.0,5,0.32,3,0.7,0,0.75,1,0.02,10,0.6
CLT1790,Tizi Ouzou,5130413,10498999,67,103,villa,divorced,False,0.52,0.21,4,0.27,3,0.2,2,0.73,3,0.26,2,0.71
CLT1791,Biskra,9976030,15985756,60,117,studio,single,False,0.15,0.27,2,0.19,3,0.65,1,0.63,5,0.66,0,0.32
CLT1792,Batna,11853904,13014612,53,134,apartment,divorced,True,0.74,0.66,5,0.69,1,0.82,1,0.36,3,0.03,5,0.54
CLT1793,Djelfa,9840045,14075986,75,145,studio,single,True,0.51,0.97,1,0.22,3,0.05,5,0.41,0,0.08,2,0.69
CLT1794,Tindouf,5010195,12725579,58,104,villa,divorced,False,0.68,0.92,3,0.6,2,0.91,0,0.97,3,0.29,0,0.42
CLT1795,Tissemsilt,7346513,11352052,86,181,studio,married,False,0.04,0.5,5,0.26,0,0.03,3,0.11,5,0.88,3,0.85
CLT1796,In Salah,5618034,7528012,87,99,apartment,married,False,0.08,0.8,5,0.66,3,0.36,1,0.27,5,0.76,0,0.77
CLT1797,Batna,5223836,7343540,72,115,studio,divorced,False,0.72,0.14,3,0.81,5,0.02,3,0.49,1,0.02,0,0.06
CLT1798,El Oued,9847654,13875367,66,105,studio,single,False,0.07,0.98,5,0.78,0,0.08,3,0.84,2,0.5,1,0.62
CLT1799,Ain Defla,7146705,11814068,70,114,studio,single,True,0.07,0.96,1,0.76,1,0.91,4,0.16,1,0.27,9,0.24
CLT1800,Biskra,8275291,11085328,97,168,villa,single,True,0.01,0.16,1,0.19,5,0.35,0,0.28,0,0.65,7,0.56
CLT1801,Djelfa,10727020,13566446,52,129,studio,married,False,0.96,0.3,3,0.09,0,0.42,3,0.07,3,0.72,1,0.96
CLT1802,Naama,5140648,11418075,50,110,apartment,married,True,0.74,0.1,4,0.7,5,0.22,0,0.71,2,0.86,10,0.88
CLT1803,Setif,5608101,13443180,58,138,apartment,single,False,0.35,0.27,2,0.37,1,0.6,4,0.24,4,0.48,1,0.4
CLT1804,Guelma,10027084,13966573,64,111,studio,single,True,0.3,0.82,4,0.43,2,0.59,0,0.39,5,0.99,10,0.29
CLT1805,Ouargla,8650290,14421714,80,113,studio,single,True,0.35,0.38,5,0.03,1,0.37,1,0.44,2,0.98,10,0.23
CLT1806,In Guezzam,6871442,12103215,60,122,studio,single,True,0.77,0.09,2,0.26,1,0.33,3,0.89,2,0.88,9,0.53
CLT1807,Chlef,9267301,10677148,94,177,villa,divorced,True,0.66,0.34,3,0.03,5,0.88,0,0.41,1,0.57,9,0.11
CLT1808,Bouira,8675202,10703279,90,170,studio,divorced,True,0.19,0.98,3,0.88,4,0.38,2,0.15,4,0.4,7,0.55
CLT1809,Algiers,9053959,15790618,54,86,villa,divorced,True,0.17,0.63,2,0.24,3,0.49,0,0.52,5,0.36,5,0.0
CLT1810,Oum El Bouaghi,9824743,17452965,66,162,studio,single,True,0.1,0.42,1,0.56,3,0.28,3,0.96,0,0.01,10,0.32
CLT1811,Jijel,5281637,8015434,77,174,studio,married,False,0.66,0.17,2,0.04,2,0.79,4,0.61,0,0.25,3,0.22
CLT1812,Mostaganem,8579115,15920029,74,113,apartment,married,True,0.76,0.99,5,0.67,2,0.4,4,0.98,2,0.72,2,0.97
CLT1813,Skikda,9957634,12976402,53,92,villa,single,True,0.27,0.82,1,0.32,3,0.51,3,0.84,2,0.6,0,0.73
CLT1814,Naama,5433066,6658007,91,176,villa,divorced,False,0.02,0.28,3,0.9,4,0.25,1,0.04,3,0.92,10,0.35
CLT1815,Constantine,6214226,7362023,55,99,villa,single,True,0.08,0.07,2,0.89,3,0.99,1,0.66,4,0.05,2,0.09
CLT1816,El Menia,5181310,9877843,53,146,studio,married,True,0.97,0.06,4,0.33,4,0.29,4,0.29,5,0.16,8,0.52
CLT1817,Chlef,11673081,18111798,89,111,apartment,married,False,0.3,0.12,4,0.9,2,0.77,4,0.56,2,0.79,4,0.21
CLT1818,Beni Abbes,6562306,14113239,69,163,villa,single,False,0.77,0.58,5,1.0,0,0.43,3,0.28,3,0.36,5,0.54
CLT1819,Boumerdes,6505726,14291516,96,191,apartment,married,True,0.62,0.93,4,0.83,5,0.21,1,0.35,4,0.12,4,0.84
CLT1820,Beni Abbes,11064629,18805012,70,90,apartment,divorced,True,0.38,0.5,2,0.84,2,0.8,4,0.92,5,1.0,0,0.62
CLT1821,Guelma,5563213,7928979,82,159,studio,married,True,0.21,0.84,2,0.25,2,0.33,1,0.21,0,0.79,9,0.63
CLT1822,Constantine,9703926,16885804,77,152,villa,married,True,0.12,0.45,4,0.58,1,0.87,4,0.87,3,0.41,0,0.54
CLT1823,Timimoun,11981969,13771193,80,127,villa,divorced,False,0.62,0.71,2,0.07,1,0.92,0,0.03,4,0.82,3,0.93
CLT1824,Boumerdes,8173632,15736985,81,164,apartment,married,False,0.77,0.73,5,0.09,1,0.86,2,0.09,3,0.68,2,0.93
CLT1825,Jijel,11761830,17943823,83,172,studio,divorced,True,0.64,0.17,1,1.0,5,0.04,5,0.85,2,0.79,10,0.51
CLT1826,Oum El Bouaghi,11976116,17728386,56,114,studio,single,True,0.53,0.36,5,0.33,1,0.79,0,0.63,1,0.82,7,0.31
CLT1827,Adrar,10655041,11963979,93,159,studio,single,False,0.04,0.64,5,0.75,4,0.41,5,0.75,0,0.08,6,0.46
CLT1828,Beni Abbes,8546682,13610985,57,73,villa,single,False,0.97,0.07,2,0.81,3,0.87,4,0.21,2,0.62,10,0.19
CLT1829,Djanet,11698990,17147625,64,119,villa,single,False,0.8,0.36,1,0.86,0,0.64,2,0.54,2,0.01,6,0.64
CLT1830,Bechar,7697769,11393438,72,98,villa,married,True,0.29,0.53,2,1.0,2,0.83,2,0.74,4,0.04,7,0.5
CLT1831,Annaba,11945547,16780391,65,100,studio,single,False,0.98,1.0,3,0.24,4,0.5,4,0.63,3,0.9,9,0.1
CLT1832,Bechar,6099929,10081443,81,159,apartment,single,False,0.6,0.47,2,0.04,0,0.54,4,0.47,0,0.53,6,0.2
CLT1833,Khenchela,9395967,15613080,50,77,studio,divorced,False,0.58,0.82,2,0.41,4,0.14,1,0.96,2,0.74,9,0.48
CLT1834,Ouled Djellal,7098903,10484407,86,132,villa,married,False,0.75,0.43,2,0.13,4,0.78,4,0.68,4,0.84,1,0.89
CLT1835,Timimoun,7019742,11299965,82,165,studio,single,False,0.81,0.8,1,0.02,2,0.42,3,0.91,0,0.95,3,0.57
CLT1836,Tissemsilt,5398189,12787732,79,170,villa,single,True,0.66,0.6,2,0.36,3,0.5,4,0.73,3,0.87,10,0.68
CLT1837,Bejaia,6107707,13457220,50,99,studio,married,False,0.13,0.89,1,0.78,1,0.79,3,0.74,2,0.48,5,0.34
CLT1838,Relizane,9290212,11224515,88,100,studio,single,True,0.34,0.41,4,0.57,5,0.6,4,0.08,5,0.34,2,0.57
CLT1839,Bechar,10936248,18692254,77,127,apartment,divorced,True,0.93,0.6,3,0.31,3,0.2,1,0.36,2,0.15,2,0.45
CLT1840,Illizi,9748739,16362695,65,141,studio,single,True,0.22,0.63,1,0.65,5,0.59,3,0.86,2,0.4,5,0.66
CLT1841,In Salah,8374079,14819663,91,172,villa,married,True,0.37,0.42,4,0.23,2,0.41,0,0.23,0,0.37,0,0.05
CLT1842,Tindouf,5573578,7372758,53,135,studio,divorced,True,0.43,0.14,1,0.01,2,0.47,3,0.12,0,0.56,0,0.49
CLT1843,Oum El Bouaghi,6950939,9883190,97,191,apartment,divorced,True,0.44,0.09,1,0.76,2,0.03,1,0.33,0,0.67,4,0.3
CLT1844,Setif,8786991,9957269,90,129,villa,single,False,0.61,0.02,3,0.62,0,0.21,5,0.22,0,0.98,0,0.33
CLT1845,Laghouat,8123854,10023904,95,108,studio,married,False,0.94,0.87,5,0.76,5,0.28,3,0.93,4,0.73,9,0.96
CLT1846,Ghardaia,9784940,15860962,86,125,apartment,single,False,0.24,0.24,5,0.04,3,0.71,4,0.87,1,0.64,7,0.18
CLT1847,Algiers,5254787,8646686,81,136,apartment,single,True,0.12,0.21,1,0.84,3,0.01,4,0.5,4,0.34,1,0.31
CLT1848,El Tarf,7977547,12703359,82,154,studio,divorced,True,0.2,0.74,2,0.62,4,0.41,5,0.06,2,0.03,5,0.51
CLT1849,Tebessa,7592074,8763232,83,175,apartment,married,True,0.89,0.32,4,0.56,4,0.92,1,0.71,4,0.29,9,0.86
CLT1850,Medea,5354286,9289673,77,133,studio,divorced,False,0.65,0.51,2,0.62,4,0.11,2,0.62,3,0.77,9,0.42
CLT1851,Beni Abbes,7972776,15287602,93,178,apartment,married,False,0.29,0.16,2,0.86,2,0.52,4,0.97,5,0.21,4,0.74
CLT1852,Tlemcen,7367885,13399213,79,138,studio,divorced,True,0.82,0.96,1,0.59,3,0.79,0,0.56,0,0.71,9,0.86
CLT1853,Constantine,9783924,12230367,67,133,apartment,divorced,True,0.86,0.85,1,0.58,5,0.94,1,0.34,3,0.58,3,0.31
CLT1854,Tebessa,6556343,13061791,79,171,apartment,married,False,0.85,0.86,1,0.99,2,0.75,3,0.52,5,0.17,0,0.39
CLT1855,Tamanrasset,5957456,9711639,60,137,studio,single,True,0.92,0.41,1,0.76,0,0.72,3,0.98,3,0.26,2,0.36
CLT1856,Oran,6431060,12039239,81,105,villa,divorced,False,0.25,0.76,5,0.44,4,0.83,0,0.7,2,0.5,3,0.83
CLT1857,Bordj Bou Arreridj,5141886,11242294,92,162,apartment,single,True,0.76,0.14,1,0.71,2,0.45,4,0.67,0,0.42,1,0.04
CLT1858,Ghardaia,9419041,13484042,97,173,apartment,divorced,True,0.46,0.01,5,0.39,2,0.81,1,0.24,3,0.78,1,0.31
CLT1859,Setif,11957625,19717088,51,126,villa,divorced,True,0.84,0.02,5,0.23,0,0.01,0,0.74,2,0.73,1,0.68
CLT1860,MSila,10503638,12059513,84,164,villa,married,False,0.73,0.59,1,0.6,1,0.92,4,0.75,0,0.57,10,0.57
CLT1861,Tissemsilt,10705605,13750850,63,155,studio,single,True,0.78,0.46,3,0.93,3,0.44,1,0.32,1,0.82,0,0.44
CLT1862,Ouargla,6251877,14233733,59,115,apartment,divorced,False,0.66,0.52,4,0.93,5,0.55,3,0.48,2,0.56,9,0.54
CLT1863,Illizi,7576349,14729314,65,91,apartment,single,False,0.18,0.01,2,0.34,1,0.25,1,0.29,4,0.96,1,0.2
CLT1864,Ain Temouchent,7011421,11136864,81,165,studio,married,False,0.55,0.42,5,0.53,4,0.74,5,0.26,0,0.22,5,0.43
CLT1865,Saida,9763645,13984655,56,128,apartment,single,True,0.98,0.72,4,0.21,2,0.08,2,0.03,3,0.71,2,0.5
CLT1866,El Mghair,7490443,11444205,91,149,studio,divorced,False,0.94,0.44,3,1.0,0,0.87,1,0.29,5,0.37,9,0.9
CLT1867,Saida,7715412,13765952,98,189,apartment,single,False,0.04,0.73,2,0.98,0,0.83,2,0.55,3,0.28,4,0.26
CLT1868,Tizi Ouzou,7773579,13459507,74,86,studio,married,False,0.16,0.23,2,0.65,3,0.22,1,0.0,4,0.18,0,0.87
CLT1869,Sidi Bel Abbes,8963434,11129575,96,187,studio,single,False,0.13,0.81,5,0.8,1,0.81,2,0.28,4,0.55,7,0.64
CLT1870,In Salah,6933143,12125909,86,113,studio,married,False,0.73,0.59,1,0.72,3,0.79,5,0.88,3,0.22,3,0.02
CLT1871,Tipaza,11359658,16529310,100,168,apartment,married,False,0.82,0.21,3,0.59,2,0.63,3,0.59,5,0.2,8,0.72
CLT1872,In Guezzam,11389229,18508759,90,190,villa,single,True,0.21,0.24,5,0.05,3,0.37,4,0.61,0,0.99,3,0.04
CLT1873,Ouargla,8956365,14361405,53,99,studio,single,True,0.51,0.63,3,0.45,5,0.27,2,0.4,2,0.8,1,1.0
CLT1874,Algiers,10018531,11977624,52,62,studio,married,False,0.84,0.83,1,0.67,0,0.23,5,0.68,4,0.75,2,0.87
CLT1875,Bordj Bou Arreridj,5073288,10948814,58,120,villa,single,True,0.73,0.42,1,0.68,0,0.32,2,0.19,4,0.79,4,0.3
CLT1876,Chlef,7975487,9255721,79,109,apartment,divorced,True,0.54,0.26,5,0.37,4,0.9,3,0.82,4,0.97,9,0.26
CLT1877,Mila,9767509,17166120,66,126,apartment,divorced,True,0.59,0.87,1,0.94,4,0.08,2,0.12,5,0.57,5,0.38
CLT1878,Chlef,6316859,13713996,71,171,villa,divorced,True,0.51,0.67,4,0.17,2,0.83,5,0.66,1,0.22,6,0.36
CLT1879,Bordj Badji Mokhtar,8376184,11785841,54,107,apartment,married,True,0.3,0.45,2,0.5,5,0.35,5,0.34,5,0.86,3,0.37
CLT1880,El Mghair,5305024,6984245,50,85,apartment,single,False,0.57,0.49,5,0.69,1,0.52,0,0.75,0,0.74,6,0.32
CLT1881,Algiers,7549015,10625543,58,90,studio,single,False,0.69,0.2,3,0.7,3,0.79,3,0.55,0,0.41,9,0.62
CLT1882,Bordj Badji Mokhtar,7771434,12834837,86,138,apartment,divorced,True,0.87,0.63,4,0.65,2,0.88,0,0.45,0,0.47,2,0.16
CLT1883,Bordj Bou Arreridj,7739063,13443779,79,166,apartment,single,True,0.64,0.36,5,0.28,4,0.34,3,0.17,0,0.41,6,0.85
CLT1884,Beni Abbes,7269627,13447097,56,148,villa,married,False,0.76,1.0,1,0.16,3,0.46,2,0.64,0,0.93,3,0.81
CLT1885,Ain Defla,7446171,10518311,51,64,apartment,single,True,0.16,0.48,1,0.64,4,0.41,5,0.97,3,0.34,7,0.48
CLT1886,Djanet,8781231,10883565,99,198,studio,married,False,0.46,0.49,1,0.6,3,0.01,0,0.83,4,0.96,8,0.85
CLT1887,Setif,8390389,15934525,57,110,villa,divorced,True,0.01,0.57,1,0.18,1,0.3,2,0.06,5,0.91,6,0.25
CLT1888,Mila,7995120,12794925,55,135,apartment,married,True,0.25,0.92,3,0.71,2,0.46,5,0.38,3,0.63,7,0.02
CLT1889,Djelfa,11758471,19400104,68,112,apartment,married,False,0.73,0.8,4,0.46,3,0.41,3,0.93,5,0.58,7,0.62
CLT1890,Tizi Ouzou,5479291,11594465,56,104,studio,divorced,False,0.99,0.45,2,0.67,5,0.72,5,0.5,1,0.37,1,0.46
CLT1891,Relizane,7512379,11394068,76,166,apartment,single,False,0.1,0.72,3,0.84,0,0.38,2,0.66,2,0.02,8,0.57
CLT1892,Bordj Bou Arreridj,5254093,11543967,57,80,studio,single,False,0.4,0.59,3,0.17,5,0.49,0,0.91,4,0.13,5,0.9
CLT1893,Jijel,11849807,14693079,71,112,apartment,divorced,False,0.8,0.49,2,0.02,5,0.43,0,0.87,1,0.75,10,0.97
CLT1894,Bechar,11607404,16142582,100,114,apartment,married,True,0.2,0.19,2,0.78,0,0.74,5,0.5,3,0.47,3,0.63
CLT1895,Sidi Bel Abbes,9032053,11592857,86,139,apartment,single,False,0.56,0.46,1,0.61,5,0.86,2,0.44,2,0.15,4,0.76
CLT1896,Blida,8451864,16023428,68,96,apartment,single,True,0.73,0.25,3,0.7,3,0.53,1,0.34,1,0.26,9,0.08
CLT1897,Ghardaia,5055424,7691420,89,189,studio,divorced,True,0.62,0.91,5,0.84,3,0.79,3,0.72,5,0.95,4,0.16
CLT1898,Djelfa,8292076,14633811,76,134,villa,married,True,0.19,0.34,2,0.8,3,0.3,3,0.29,2,0.37,6,0.73
CLT1899,Boumerdes,7040454,12023665,99,171,apartment,divorced,False,0.36,0.95,2,0.96,0,0.54,2,0.25,5,0.91,8,0.43
CLT1900,Djanet,5993610,10762565,78,91,studio,married,True,0.78,0.53,4,0.54,5,0.35,1,0.36,1,0.3,6,0.45
CLT1901,Timimoun,6415226,13675284,71,111,apartment,single,False,0.55,0.63,5,0.49,0,0.41,0,0.18,3,0.54,8,0.31
CLT1902,El Oued,11164512,18418924,84,95,studio,single,True,0.01,0.54,5,0.4,3,0.73,4,0.7,5,0.02,3,0.61
CLT1903,El Oued,5824496,11073947,56,69,villa,divorced,True,0.76,0.13,2,0.15,5,0.88,4,0.62,2,0.52,9,0.19
CLT1904,Souk Ahras,5122089,9982476,64,137,studio,single,True,0.04,0.38,1,0.57,5,0.12,2,0.48,1,0.64,9,0.63
CLT1905,Bechar,8159296,15033830,54,101,studio,divorced,True,0.75,0.1,4,0.28,4,0.63,1,0.39,5,0.23,3,0.17
CLT1906,Khenchela,7780334,13442340,68,80,villa,single,False,0.2,0.62,5,0.92,4,0.58,1,0.91,3,0.58,5,0.06
CLT1907,Setif,11670058,13195074,100,131,villa,married,False,0.96,0.45,2,0.58,1,0.12,3,0.03,4,0.65,7,0.33
CLT1908,Touggourt,5507006,9447569,53,91,villa,divorced,False,0.37,0.78,5,0.59,2,0.21,0,0.77,3,0.69,8,0.23
CLT1909,Tlemcen,9717001,12301574,70,152,studio,single,False,0.33,0.22,4,0.35,4,0.31,5,0.9,3,0.78,0,0.89
CLT1910,El Mghair,11646312,13014958,63,79,studio,single,False,0.15,0.16,4,0.05,0,0.17,1,0.45,4,0.31,0,0.05
CLT1911,Bouira,8329559,16131397,82,116,studio,married,True,0.31,0.41,3,0.03,4,0.24,5,0.55,3,0.57,7,0.18
CLT1912,Oum El Bouaghi,10376859,12716099,93,137,studio,single,True,0.88,0.93,2,0.42,1,0.27,4,0.94,4,0.98,10,0.55
CLT1913,Naama,11746520,18396662,63,163,villa,divorced,True,1.0,0.71,4,0.08,5,0.34,5,0.21,4,0.9,6,0.48
CLT1914,Ain Defla,10947103,17922337,97,171,apartment,married,True,0.37,0.42,3,0.61,1,0.75,0,0.52,5,0.95,8,0.05
CLT1915,Tizi Ouzou,9938096,14142140,75,105,villa,married,False,0.45,0.52,3,0.88,5,0.57,0,0.47,5,0.39,10,0.01
CLT1916,Skikda,10030165,16076564,95,150,apartment,single,True,0.72,0.08,5,0.88,5,0.99,5,0.26,4,0.79,2,0.99
CLT1917,In Guezzam,11370491,13259040,98,167,apartment,married,True,0.89,0.98,5,0.66,2,0.41,2,0.82,1,0.62,9,0.66
CLT1918,Ain Defla,6535014,9793702,80,157,studio,single,True,0.59,0.67,3,0.21,4,0.75,1,0.9,2,0.08,4,0.37
CLT1919,El Tarf,7550715,12531842,60,91,villa,married,True,0.39,0.29,5,0.86,0,0.87,2,0.78,1,0.82,2,0.47
CLT1920,El Menia,10310042,15828088,60,150,studio,married,True,0.41,0.59,4,0.89,0,0.68,5,0.2,4,0.68,4,0.27
CLT1921,In Salah,10002007,17443284,53,72,studio,married,True,0.7,0.11,1,0.2,3,0.41,1,0.09,2,0.2,9,0.34
CLT1922,Mostaganem,6678312,13045753,52,123,studio,single,False,0.0,0.97,4,0.74,5,0.75,3,0.61,5,0.08,0,0.65
CLT1923,Blida,7103369,13996339,60,70,apartment,married,True,0.62,0.17,3,0.29,0,0.2,2,0.06,2,0.84,10,0.88
CLT1924,Ain Defla,10604012,16866232,70,151,apartment,divorced,True,0.36,0.65,3,0.8,2,0.33,2,0.67,4,0.08,3,0.18
CLT1925,Boumerdes,6137794,10178283,90,144,apartment,married,True,0.79,0.25,4,1.0,5,0.55,5,0.53,5,0.09,5,0.84
CLT1926,Boumerdes,10360357,12709891,98,120,studio,married,False,0.09,0.72,5,0.03,2,0.58,4,0.66,2,0.43,1,0.12
CLT1927,Tindouf,5129155,12802457,86,101,apartment,married,False,0.59,0.78,5,0.9,0,0.02,5,0.59,2,0.13,6,0.21
CLT1928,Annaba,8933132,13455644,64,145,apartment,divorced,True,0.48,0.67,3,0.62,0,0.95,2,0.42,1,0.91,7,0.04
CLT1929,In Salah,8323146,9735747,85,114,studio,married,True,0.64,0.61,2,0.97,3,0.7,1,0.2,2,0.47,0,0.14
CLT1930,Mila,10132845,14614557,88,132,studio,single,True,0.06,0.89,5,0.47,0,0.5,4,0.31,4,0.57,3,0.92
CLT1931,Saida,7260099,12028411,82,179,apartment,divorced,False,0.58,0.08,4,0.85,5,0.93,5,0.52,0,0.93,10,0.46
CLT1932,Ghardaia,9470605,14334662,64,121,apartment,married,False,0.56,0.33,5,0.06,5,0.44,5,0.65,0,0.53,3,0.08
CLT1933,Naama,7483388,10468976,63,147,villa,married,False,0.56,0.25,4,0.34,5,0.98,2,0.78,0,0.35,4,0.96
CLT1934,Bordj Badji Mokhtar,11251893,14793165,98,192,villa,married,False,0.6,0.99,3,0.07,3,0.51,2,0.77,4,0.8,3,0.88
CLT1935,Tizi Ouzou,7363290,11717142,99,136,villa,married,True,0.68,0.39,5,0.98,3,0.11,3,0.97,0,0.44,8,0.75
CLT1936,Setif,6939315,11173869,90,183,apartment,married,True,0.8,0.73,4,0.82,0,0.76,5,0.29,1,0.32,6,0.93
CLT1937,El Tarf,11545010,17340565,90,150,studio,divorced,True,0.27,0.68,3,0.85,1,0.68,2,0.07,4,0.72,1,0.22
CLT1938,Constantine,8204003,11871450,94,145,villa,married,True,0.83,0.21,2,0.94,1,0.77,0,0.35,5,0.8,0,0.84
CLT1939,Batna,9307975,12219350,87,143,apartment,married,True,0.5,0.24,4,0.09,3,0.95,4,0.74,4,0.79,8,0.69
CLT1940,Relizane,10427370,17804886,66,113,villa,single,True,0.08,0.28,2,0.39,0,0.78,0,0.44,4,0.98,0,0.87
